Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Citing Patents Count,References,Citing Works Count,Is Open Access,Open Access License,Open Access Colour
113-745-625-712-096,Hierarchical Timed Abstract State Machines for WCET Estimation,2013-11-21,2013,,,,,,Vladimir-Alexandru Paun; Bruno Monsuez; Philippe Baufreton,"In this paper we present an extension of the Abstract State Machines suited for the modelling of complex processors in the context of system verification. Hard real-time systems use evermore elaborate processors in an environment where certification rules are getting tighter and more explicit regarding the verification of software. The goal of our model is to provide a base for worst-case execution time estimation, providing abstraction capabilities that enable the scaling of analysis. The core difference between our model and the others is that we define time as a mean to enable time accurate runs and components at different abstraction levels that can be dynamically chosen during the execution while staying the closest possible to the original mathematical foundation. The model is able to choose the best suited component definition in order to respond to factors like information on data values. The time extension takes into account the fact that actions are not instantaneous which is essential for real-time systems. Adaptable precision and separation of the analysis from the model of the processor, make our model suited for worst-case execution time.",,,,,Distributed computing; Abstract state machines; Core (game theory); Software; Extension (predicate logic); Context (language use); Computer science; Base (topology); Component (UML); Abstraction (linguistics),,,,,,,,,2785694091,,0,,0,false,,
114-352-968-214-768,Metamodelling a formal method : applying MDE to abstract state machines,2006-11-01,2006,,,,,,Angelo Gargantini; Elvinia Riccobene; Patrizia Scandurra,"This paper presents the AsmM, a metamodel for Abstract State Machines developed by following the guidelines of the Model Driven Engineering. The AsmM represents concepts and constructs of the ASM formal method in an abstract way, it is endowed with a standard visual notation, and it is intended easy to learn and understand by practitioners and students. From the AsmM a concrete syntax is also proposed and a standard interchange format for a systematic integration of a number of loosely-coupled ASM tools is derived. The metamodelling advantages for tool interoperability are shown by referring to the experience in making the ATGT, an existing tool supporting test case generation for ASMs, compliant to the AsmM.",,,,,Abstract state machines; Programming language; Interoperability; Test (assessment); Visual notation; Concrete syntax; Computer science; Model-driven architecture; Formal methods; Metamodeling,,,,,https://air.unimi.it/handle/2434/29854 https://air.unimi.it/bitstream/2434/29854/2/Gargantini%2cRiccobene%2cScandurra.pdf,https://air.unimi.it/handle/2434/29854,,,2620910816,,0,008-638-531-729-145; 014-873-635-602-920; 018-891-103-020-676; 020-013-882-140-265; 033-562-702-089-727; 035-045-532-107-589; 036-130-582-494-612; 038-057-869-890-81X; 042-210-683-697-555; 044-748-027-808-63X; 052-533-560-343-334; 060-046-569-964-120; 060-733-812-776-088; 082-867-331-821-855; 083-812-708-710-935; 100-225-089-765-782; 105-620-622-527-144; 129-399-852-618-27X; 130-630-201-491-222; 162-161-663-002-755; 176-197-240-615-472; 189-521-689-083-502,11,false,,
115-241-934-589-849,Mapping UML into Abstract State Machines: A Framework to Simulate UML Models.,,2004,journal article,Studia Informatica Universalis,16257545,,,Alessandra Cavarra; Elvinia Riccobene; Patrizia Scandurra,"The paper presents a simulation framework for UML models based upon a mapping schema of UML metamodel elements into Abstract State Machines (ASMs). Structural model elements are translated into an ASM vocabulary as collections of domains and functions, whereas the dynamic view is captured by multi-agent ASMs reflecting the behavior modelled by UML state machines. In our toolkit, input UML models can be drawn using any UML CASE Tool able to produce the XMI format for diagrams. This textual representation is employed to initialize the ASM model for state machines which can be symbolically executed by AsmGofer, an advanced Abstract State Machine programming system. We present the tool through an example of simulation of a simple stack-printer UML model showing the interactions among state machines by signals exchange and operation calls.",3,,367,398,Object Constraint Language; Abstract state machines; Unified Modeling Language; UML tool; Finite-state machine; UML state machine; Programming language; Uml metamodel; Computer science; Applications of UML; Computer-aided software engineering,,,,,https://dblp.uni-trier.de/db/journals/siu/siu3.html#CavarraRS04 https://www.cs.ox.ac.uk/publications/publication2307-abstract.html,https://dblp.uni-trier.de/db/journals/siu/siu3.html#CavarraRS04,,,2239785715,,0,004-435-580-768-575; 004-523-713-863-964; 006-244-045-917-365; 006-922-180-101-393; 008-638-531-729-145; 013-610-338-174-252; 014-001-838-392-291; 021-003-498-716-896; 022-204-035-680-062; 044-591-526-753-116; 045-595-823-762-363; 065-216-444-124-276; 066-537-392-381-353; 071-241-730-500-385; 073-111-177-402-911; 090-876-580-086-374; 096-005-773-435-141; 100-011-765-145-332; 100-202-996-549-90X; 105-620-622-527-144; 107-863-664-414-454; 112-856-910-537-35X; 128-702-949-629-664; 150-131-559-660-333; 152-413-271-337-885; 165-461-425-539-630; 170-464-011-683-100; 189-521-689-083-502; 195-635-564-405-355; 199-166-900-005-729,6,false,,
115-312-692-123-207,Using Abstract State Machines to Model ARIES-based Transaction Processing,2009-01-01,2009,journal article,Zenodo (CERN European Organization for Nuclear Research),,,,null null,,,,,,Database transaction; Computer science; Transaction processing system; Transaction processing; State (computer science); Online transaction processing; Database; Programming language,,,,,https://lib.jucs.org/article/29297/,http://dx.doi.org/10.3217/jucs-015-01-0157,,10.3217/jucs-015-01-0157,,,0,,0,true,cc-by,green
116-119-608-399-481,Modelling Semantics with Abstract State Machines,2014-11-03,2014,book chapter,A Rigorous Semantics for BPMN 2.0 Process Diagrams,,Springer International Publishing,,Felix Kossak; Christa Illibauer; Verena Geist; Jan Kubovy; Christine Natschläger; Thomas Ziebermayr; Theodorich Kopetzky; Bernhard Freudenthaler; Klaus-Dieter Schewe,"While we deem the Business Process Model and Notation (BPMN) 2.0 standard an important milestone in the evolution of business process modelling , we found numerous ambiguities, gaps and inconsistencies in the semantics described there (even though it claims that “the BPMN execution semantics have been fully formalized” (in version 2.0) [95, p. 10]). If we want to achieve uniform and unambiguous interpretation of models and reliable exchange of models between different tools, we need a consistent and unambiguous description of the semantics. Yet any such description of the semantics still has to be intelligible for a large class of potential readers and users.",,,17,28,Abstract state machines; Operational semantics; Business Process Model and Notation; Semantics (computer science); Programming language; Business process modeling; Denotational semantics; Large class; Computer science; Interpretation (logic),,,,,https://rd.springer.com/chapter/10.1007/978-3-319-09931-6_3 https://link.springer.com/chapter/10.1007/978-3-319-09931-6_3/fulltext.html https://link.springer.com/10.1007/978-3-319-09931-6_3 https://link.springer.com/chapter/10.1007%2F978-3-319-09931-6_3,http://dx.doi.org/10.1007/978-3-319-09931-6_3,,10.1007/978-3-319-09931-6_3,991282621,,0,028-460-718-356-000; 034-400-132-510-675; 041-863-663-936-741; 044-694-642-596-113; 059-553-350-068-285; 092-195-924-604-606; 094-512-586-911-230; 109-552-559-143-618; 113-740-395-634-754; 120-977-651-156-800; 139-330-264-873-706; 143-051-784-789-201; 189-521-689-083-502; 191-972-117-212-203; 195-635-564-405-355,0,false,,
116-680-276-099-039,World Congress on Formal Methods - Logspace Reducibility via Abstract State Machines,1999-09-17,1999,book chapter,Lecture Notes in Computer Science,03029743,Springer Berlin Heidelberg,Germany,Erich Grädel; Marc Spielmann,"We present a notion of logspace reducibility among structures that is based on abstract state machines (ASM). Our reductions are logspace computable (due to the syntactic restrictions we impose on ASM-programs) and are equally expressive as the logic (FO+DTC) enriched with the ability to handle sets. On ordered structures they precisely capture Logspace. Our work continues that of Blass, Gurevich and Shelah on the choiceless fragment of Ptime. Indeed, our reductions can be seen as the choiceless fragment of Logspace.",,,1738,1757,Formal verification; Discrete mathematics; P; Abstract state machines; Fragment (logic); Turing machine; Mathematics; Abstract machine,,,,,https://link.springer.com/chapter/10.1007/3-540-48118-4_42 https://link.springer.com/content/pdf/10.1007%2F3-540-48118-4_42.pdf https://dblp.uni-trier.de/db/conf/fm/fm1999-2.html#GradelS99 https://rd.springer.com/chapter/10.1007/3-540-48118-4_42 https://core.ac.uk/display/36586411,http://dx.doi.org/10.1007/3-540-48118-4_42,,10.1007/3-540-48118-4_42,1547570088,,0,006-399-316-210-692; 070-770-252-124-940; 083-972-922-498-894; 085-050-469-652-225; 085-598-206-744-754; 096-701-121-721-360; 105-620-622-527-144; 107-561-736-253-087; 119-615-737-040-936; 121-631-118-054-847; 126-842-398-702-053; 132-339-412-442-251; 147-500-061-251-762; 159-887-019-171-958; 176-313-370-451-133; 191-925-997-526-005,7,true,,bronze
116-962-096-219-14X,Abstract State Machines 2001: New Developments and Applications - J.UCS Special Issue.,,2001,journal article,Journal of Universal Computer Science,09486968; 0948695x,Technische Universitat Graz from Austria,Austria,Egon Börger; Uwe Glässer,,7,,914,916,Abstract state machines; Systems engineering; Computer science,,,,,https://dblp.uni-trier.de/db/journals/jucs/jucs7.html#BorgerG01 http://www.jucs.org/jucs_7_11/abstract_state_machines_2001,https://dblp.uni-trier.de/db/journals/jucs/jucs7.html#BorgerG01,,,125007636,,0,,0,true,cc-by-nd,gold
117-058-911-356-230,"Preface: Abstract State Machines, Alloy, B and Z Selected papers from ABZ 2010",,2013,journal article,Science of Computer Programming,01676423,Elsevier BV,Netherlands,Marc Frappier; Uwe Glässer; Sarfraz Khurshid; Régine Laleau; Steve Reeves,,78,3,270,271,Algebra; Abstract state machines; Artificial intelligence; Alloy; Computer science,,,,,https://dblp.uni-trier.de/db/journals/scp/scp78.html#FrappierGKLR13 https://doi.org/10.1016/j.scico.2011.03.004 https://www.sciencedirect.com/science/article/pii/S0167642311000906#!,http://dx.doi.org/10.1016/j.scico.2011.03.004,,10.1016/j.scico.2011.03.004,2464672509,,0,,0,true,elsevier-specific: oa user license,unknown
117-175-215-467-079,Ershov Memorial Conference - The Abstract State Machine Paradigm: What Is in and What Is out,2001-12-18,2001,book chapter,Lecture Notes in Computer Science,03029743,Springer Berlin Heidelberg,Germany,Yuri Gurevich,The computing science is about computations. But what is a computation? We try to answer this question without fixing a computation model first. This brings up additional foundational questions like what is a level of abstraction? The analysis leads us to the notion of abstract state machine (ASM) and to the ASM thesis: Let A be any computer system at a fixed level of abstraction. There is an abstract state machine B that step-for-step simulates A.,,,24,24,Abstract state machines; Artificial intelligence; Computer science; Computation; Abstraction (linguistics); Theoretical computer science,,,,,https://dblp.uni-trier.de/db/conf/ershov/ershov2001.html#Gurevich01 https://doi.org/10.1007/3-540-45575-2_3 https://rd.springer.com/chapter/10.1007%2F3-540-45575-2_3 https://link.springer.com/chapter/10.1007%2F3-540-45575-2_3 https://link.springer.com/content/pdf/10.1007%2F3-540-45575-2_3.pdf,http://dx.doi.org/10.1007/3-540-45575-2_3,,10.1007/3-540-45575-2_3,1491251816,,0,,5,false,,
117-692-439-202-286,Developments in Language Theory - Can abstract state machines be useful in language theory,,2006,book chapter,Lecture Notes in Computer Science,03029743; 16113349,Springer Berlin Heidelberg,Germany,Yuri Gurevich; Charles Wallace,"Abstract state machines (originally called evolving algebras) constitute a modern computation model [8]. ASMs describe algorithms without compromising the abstraction level. ASMs and ASM based tools have been used in academia and industry to give precise semantics for computing artifacts and to specify software and hardware [1, 2, 6]. In connection to the conference on Developments in Language Theory, we consider how and whether ASMs could be useful in language theory.",376,,14,19,Philosophy of language; Abstract state machines; Abstraction layer; Artificial intelligence; Operational semantics; Evolutionary algorithm; Semantics (computer science); Programming language; Software; Computer science; Abstract machine,,,,,https://rd.springer.com/chapter/10.1007/11779148_2 https://core.ac.uk/display/24622797 http://doi.org/10.1007/11779148_2 https://link.springer.com/chapter/10.1007/11779148_2 https://dblp.uni-trier.de/db/conf/dlt/dlt2006.html#GurevichW06,http://dx.doi.org/10.1007/11779148_2,,10.1007/11779148_2,1471016520,,0,029-858-763-538-985; 031-909-553-637-650; 034-400-132-510-675; 038-036-161-224-827; 038-807-701-463-486; 048-320-513-860-722; 050-309-871-652-59X; 065-277-702-489-526; 068-257-256-309-994; 096-254-498-129-218; 105-620-622-527-144; 127-265-490-736-503,0,false,,
118-141-611-261-508,Symbolic Bounded Model Checking of Abstract State Machines.,2009-06-01,2009,journal article,International Journal of Software and Informatics,16737288,,,Margus Veanes; Nikolaj Bjørner; Yuri Gurevich; Wolfram Schulte,"Abstract State Machines (ASMs) allow modeling system behaviors at any desired level of abstraction, including a level with rich data types, such as sets, sequences, maps, and user-defined data types. The availability of high-level data types allow state elements to be represented both abstractly and faithfully at the same time. In this paper we look at symbolic analysis of ASMs. We consider ASMs over a fixed state background T that includes linear arithmetic, sets, tuples, and maps. For symbolic analysis, ASMs are translated into guarded update systems called model programs. We formulate the problem of bounded path exploration of model programs, or the problem of Bounded Model Program Checking (BMPC) as a satisfiability problem modulo T . Then we investigate the boundaries of decidable and undecidable cases for BMPC. In a general setting, BMPC is shown to be highly undecidable (Σ1-complete); and even when restricting to finite sets the problem remains re-hard (Σ1-hard). On the other hand, BMPC is shown to be decidable for a class of basic model programs that are common in practice. We use Satisfiability Modulo Theories (SMT) for solving BMPC; an instance of the BMPC problem is mapped to a formula, the formula is satisfiable modulo T if and only if the corresponding BMPC problem instance has a solution. The recent SMT advances allow us to directly analyze specifications using sets and maps with specialized decision procedures for expressive fragments of these theories. Our approach is extensible; background theories need in fact only be partially solved by the SMT solver; we use simulation of ASMs to support additional theories that are beyond the scope of available decision procedures.",3,,149,170,Model checking; Tuple; Decidability; Satisfiability modulo theories; Undecidable problem; Bounded function; Computer science; Symbolic data analysis; Boolean satisfiability problem; Theoretical computer science,,,,,https://www.microsoft.com/en-us/research/wp-content/uploads/2016/02/SymbolicBoundedModelCheckingOfAbstractStateMachines.pdf http://www.ijsi.org/ch/reader/view_abstract.aspx?file_no=149&flag=1 https://research.microsoft.com/en-us/um/people/gurevich/Opera/199.pdf https://www.microsoft.com/en-us/research/publication/symbolic-bounded-model-checking-of-abstract-state-machines-2/,http://www.ijsi.org/ch/reader/view_abstract.aspx?file_no=149&flag=1,,,2117336825,,0,002-438-766-985-114; 003-572-638-036-17X; 003-702-584-610-342; 004-322-783-807-772; 007-260-994-045-796; 011-067-617-302-064; 012-561-429-329-091; 013-321-617-545-692; 015-323-242-900-556; 015-537-856-335-698; 026-830-714-409-083; 029-858-763-538-985; 029-914-316-585-134; 030-528-452-467-247; 033-029-784-727-159; 040-475-935-409-54X; 040-870-554-998-336; 041-222-830-496-844; 045-765-754-055-719; 046-735-459-925-557; 050-578-715-624-648; 052-786-350-485-495; 057-052-364-771-627; 060-046-569-964-120; 071-763-443-479-85X; 076-267-222-460-45X; 077-445-945-450-939; 082-739-796-462-702; 089-355-190-014-421; 105-610-448-632-635; 106-669-165-984-633; 110-351-089-639-348; 114-280-445-045-344; 130-908-066-858-08X; 157-311-554-599-521; 164-490-126-283-133,15,false,,
118-298-958-940-505,Modal Extensions of the Logic of Abstract State Machines,2024-06-21,2024,book chapter,Lecture Notes in Computer Science,03029743; 16113349,Springer Nature Switzerland,Germany,Flavio Ferrarotti; Klaus-Dieter Schewe,,,,123,140,Computer science; Modal logic; Modal; Normal modal logic; State (computer science); Abstract state machines; Programming language; Finite-state machine; Algorithm; Multimodal logic; Theoretical computer science; Description logic; Materials science; Polymer chemistry,,,,,,http://dx.doi.org/10.1007/978-3-031-63790-2_8,,10.1007/978-3-031-63790-2_8,,,0,003-888-608-782-367; 005-945-996-853-470; 019-429-642-681-066; 039-337-526-699-039; 040-160-680-572-188; 041-218-127-741-308; 046-564-660-076-40X; 050-116-609-968-184; 053-230-392-967-84X; 063-802-130-999-968; 077-118-965-639-415; 077-832-758-375-566; 082-891-618-979-721; 085-098-810-136-199; 089-353-438-562-001; 139-330-264-873-706; 154-550-982-498-232; 156-550-917-315-842; 177-728-463-114-700; 178-180-224-335-026,0,false,,
118-304-344-206-638,The abstract state machines method for modular design and analysis of programming languages,2014-12-18,2014,journal article,Journal of Logic and Computation,0955792x; 1465363x,Oxford University Press (OUP),United Kingdom,Egon Börger,"We survey the use of Abstract State Machines in the area of programming languages, namely to define behavioural properties of programs at source, intermediate and machine levels in a way that is amenable to mathematical and experimental analysis by practitioners, like correctness and completeness of compilers, etc. We illustrate how theorems about such properties can be integrated into a modular development of programming languages and programs, using as example a Java/JVM compilation correctness theorem about defining, interpreting, compiling and executing Java/JVM code. We show how programming features (read: programming constructs) modularize not only the source programs, but also the program property statements and their proofs.",27,2,417,439,Second-generation programming language; Declarative programming; Fifth-generation programming language; Programming language; Third-generation programming language; Computer programming; Programming paradigm; Computer science; Comparison of multi-paradigm programming languages; Functional logic programming,,,,,http://logcom.oxfordjournals.org/content/early/2014/12/18/logcom.exu077.abstract http://dblp.uni-trier.de/db/journals/logcom/logcom27.html#Borger17 https://dblp.uni-trier.de/db/journals/logcom/logcom27.html#Borger17 https://www.di.unipi.it/~boerger/Papers/Methodology/Cambridge13SurveyPggLgAsm.pdf https://academic.oup.com/logcom/article/27/2/417/2687723 https://ieeexplore.ieee.org/document/8210152 http://www.di.unipi.it/~boerger/Papers/Methodology/Cambridge13SurveyPggLgAsm.pdf,http://dx.doi.org/10.1093/logcom/exu077,,10.1093/logcom/exu077,2089214613,,0,000-389-096-399-43X; 000-392-334-724-849; 000-427-107-788-225; 000-490-410-327-490; 003-222-418-546-848; 006-178-200-253-237; 006-313-385-993-07X; 006-582-294-230-101; 006-650-366-852-383; 008-346-706-954-826; 010-999-872-320-79X; 012-364-091-648-913; 012-404-275-930-01X; 013-376-780-105-310; 015-203-426-052-778; 018-212-131-118-227; 018-437-667-644-396; 020-109-723-397-203; 020-236-617-980-384; 020-579-587-866-103; 020-968-324-198-763; 022-204-035-680-062; 022-955-585-690-019; 023-186-040-384-436; 023-406-838-653-254; 024-070-646-857-674; 024-520-614-355-958; 027-765-297-864-912; 028-647-212-633-541; 028-692-604-600-696; 030-163-063-026-49X; 030-266-627-017-428; 030-281-777-212-70X; 030-565-052-488-463; 032-014-692-842-661; 032-050-565-946-191; 032-102-695-785-500; 034-587-070-127-031; 034-909-791-550-090; 035-881-215-850-292; 036-537-229-065-395; 036-760-675-825-974; 036-808-545-928-211; 037-337-501-383-465; 038-442-695-526-305; 040-108-310-040-813; 040-216-749-039-446; 043-160-022-814-818; 044-156-166-006-996; 044-694-642-596-113; 045-595-823-762-363; 048-760-252-034-316; 049-728-447-157-62X; 049-747-816-034-881; 050-309-871-652-59X; 051-207-280-802-006; 052-106-375-496-682; 052-162-646-029-864; 052-600-461-016-757; 053-011-889-759-632; 055-152-904-810-195; 060-025-295-396-126; 060-733-812-776-088; 061-894-295-420-641; 063-229-748-620-48X; 065-505-945-088-921; 066-288-975-518-599; 066-438-289-080-25X; 066-796-954-197-862; 067-434-154-615-577; 068-356-435-538-112; 068-653-680-645-983; 070-224-959-381-109; 071-180-469-577-920; 071-435-929-155-510; 071-836-356-365-947; 072-884-492-292-431; 076-073-572-022-016; 077-951-050-880-059; 078-710-812-112-46X; 079-723-355-085-863; 079-853-335-989-617; 080-150-543-870-121; 080-491-897-850-043; 081-898-897-809-199; 082-714-949-563-192; 083-187-716-670-274; 084-485-940-260-685; 086-911-802-907-518; 087-252-185-499-327; 087-318-147-087-275; 089-458-469-090-845; 090-876-580-086-374; 091-024-018-409-910; 091-763-722-274-078; 092-393-572-789-578; 094-512-586-911-230; 094-622-621-757-425; 094-692-142-607-124; 095-581-760-613-083; 100-011-765-145-332; 100-669-255-579-537; 105-620-622-527-144; 105-703-734-654-985; 106-534-729-498-780; 109-226-156-590-33X; 109-552-559-143-618; 110-062-654-579-456; 111-398-682-969-385; 112-323-824-635-381; 114-106-979-008-317; 114-591-247-923-343; 115-379-340-834-570; 118-763-414-357-769; 119-790-549-769-891; 120-291-184-699-833; 120-334-447-272-629; 120-344-022-077-245; 122-334-811-271-036; 128-514-103-399-449; 129-254-348-816-456; 129-292-996-132-252; 133-941-451-714-406; 135-825-815-246-020; 138-077-480-096-945; 138-166-255-295-360; 143-051-784-789-201; 143-512-167-650-625; 145-506-276-588-893; 145-961-570-604-211; 147-122-202-207-066; 147-475-303-582-731; 147-500-061-251-762; 150-934-871-762-122; 152-812-586-213-906; 154-000-910-997-626; 154-935-428-896-476; 156-248-449-450-930; 156-429-917-105-285; 157-311-554-599-521; 157-586-062-136-232; 157-731-621-681-981; 161-118-597-510-70X; 164-408-531-610-657; 164-700-024-817-125; 165-804-802-081-146; 168-683-312-771-217; 169-492-962-139-816; 176-197-240-615-472; 177-441-854-760-744; 181-399-011-626-73X; 181-720-098-319-123; 184-044-966-704-362; 184-709-049-291-787; 193-959-926-710-145; 195-483-051-287-365; 195-635-564-405-355,6,false,,
118-336-486-313-558,RADAR+EMISA@CAiSE - Towards Modeling Monitoring Services for Large-Scale Distributed Systems with Abstract State Machines.,,2017,book,,,,,Andreea Buga; Sorana Tania Nemes,,,,103,112,Distributed computing; Abstract state machines; Scale (ratio); Computer science,,,,,http://ceur-ws.org/Vol-1859/emmsad-02-paper.pdf,http://ceur-ws.org/Vol-1859/emmsad-02-paper.pdf,,,2811268655,,0,017-873-730-580-538; 022-174-461-059-506; 036-149-085-582-574; 046-564-660-076-40X; 069-990-638-994-26X; 085-278-493-726-942; 091-352-871-162-401; 152-389-035-169-675; 189-521-689-083-502,1,false,,
119-090-091-010-420,Towards Modeling Adaptation Services for Large-Scale Distributed Systems with Abstract State Machines,,2017,conference proceedings article,Proceedings of the Seventh International Symposium on Business Modeling and Software Design,,SCITEPRESS - Science and Technology Publications,,Sorana Tania Nemes; Andreea Buga,,,,193,198,Distributed computing; Abstract state machines; Scale (ratio); Computer science; Adaptation (computer science),,,,,http://www.scitepress.org/DigitalLibrary/Link.aspx?doi=10.5220/0006528901930198,http://dx.doi.org/10.5220/0006528901930198,,10.5220/0006528901930198,2737947913,,0,,3,true,cc-by-nc-nd,hybrid
119-426-806-834-674,An Abstract State Machine Specification and Verification of the Location Consistency Memory Model and Cache Protocol,2001-11-28,2001,journal article,Journal of Universal Computer Science,09486968; 0948695x,Technische Universitat Graz from Austria,Austria,Charles Wallace; Guy Tremblay; José Nelson Amaral,"We use the Abstract State Machine methodology to give formal operational semantics for the Location Consistency memory model and cache protocol. With these formal models, we prove that the cache protocol satisfies the memory model, but in a way that is strictly stronger than necessary, disallowing certain behavior allowed by the memory model.",7,,1088,1112,Cache; Shared memory; Cache coherence; Programming language; Cache coloring; Cache algorithms; Computer science; Uniform memory access; Cache-oblivious algorithm; Memory map,,,,,https://www.archipel.uqam.ca/8133/ https://www.jucs.org/jucs_7_11/an_abstract_state_machine/Wallace_C.pdf https://doi.org/10.3217/jucs-007-11-1088 http://www.archipel.uqam.ca/8133/ https://dblp.uni-trier.de/db/journals/jucs/jucs7.html#WallaceTA01,https://www.archipel.uqam.ca/8133/,,,324429007,,0,003-222-418-546-848; 011-919-743-722-067; 015-165-656-714-357; 020-579-587-866-103; 031-994-894-737-35X; 039-806-530-018-653; 043-126-439-606-644; 043-776-125-885-999; 044-748-027-808-63X; 047-682-196-320-651; 061-388-520-187-873; 070-081-648-718-75X; 072-682-264-955-701; 078-527-782-859-515; 087-193-581-430-746; 104-074-350-080-710; 105-620-622-527-144; 112-610-829-932-176; 116-369-894-387-853; 122-322-242-208-513; 127-079-227-441-119; 127-262-921-163-986; 132-648-525-845-187; 149-490-863-737-015; 171-719-662-290-990,6,true,cc-by-nd,gold
119-869-256-132-258,Verification of AADL Models with Timed Abstract State Machines,2015-05-21,2015,journal article,Journal of Software,1796217x,Academy Publisher,Finland,Zhibin Yang; Kai Hu; Yongwang Zhao; Dianfu Ma; Jean-Paul Bodeveix,"This paper presents a formal verification method for AADL (architecture analysis and design language) models by TASM (timed abstract state machine) translation. The abstract syntax of the chosen subset of AADL and of TASM are given. The translation rules are defined clearly by the semantic functions expressed in a ML-like language. Furthermore, the translation is implemented in the model transformation tool AADL2TASM, which provides model checking and simulation for AADL models. Finally, a case study of space GNC (guidance, navigation and control) system is provided.",26,,202,222,Model checking; Formal verification; Abstract syntax; Architecture Analysis & Design Language; Abstract state machines; Translation (geometry); Programming language; Model transformation; Computer science,,,,,https://hal.archives-ouvertes.fr/hal-01153717/document https://hal.archives-ouvertes.fr/hal-01153717 https://en.cnki.com.cn/Article_en/CJFDTOTAL-RJXB201502003.htm https://www.archives-ouvertes.fr/hal-01153717v1 https://oatao.univ-toulouse.fr/13274/,https://hal.archives-ouvertes.fr/hal-01153717,,,2370980047,,0,000-631-462-541-049; 008-563-398-463-013; 009-457-671-845-715; 014-495-099-070-581; 015-754-334-457-277; 023-147-244-284-961; 026-929-059-967-491; 058-413-068-536-224; 060-733-812-776-088; 073-701-725-366-908; 077-711-912-241-902; 091-744-458-916-823; 100-124-647-117-913; 107-890-932-297-180; 112-343-747-139-234; 119-153-213-700-928; 125-479-003-125-926; 134-470-537-372-644; 137-512-192-126-932; 142-220-821-302-502; 149-112-784-676-543; 162-112-966-302-105; 181-396-675-182-568; 184-664-032-982-200,2,false,,
120-291-184-699-833,Workshop on Abstract State Machines - ASM-based Mechanized Verification of Compiler Back-Ends.,,1998,book,,,,,Axel Dold; Thilo Gaul; Vincent Vialard; Wolf Zimmermann,,,,50,67,Compiler; Programming language; Computer science; Compiler correctness,,,,,https://dblp.uni-trier.de/db/conf/asm/asm98.html#DoldGVZ98,https://dblp.uni-trier.de/db/conf/asm/asm98.html#DoldGVZ98,,,11319233,,0,,17,false,,
120-334-447-272-629,Correctness Proof of a Distributed Implementation of Prolog by Means of Abstract State Machines.,,1997,journal article,Journal of Universal Computer Science,09486968; 0948695x,Technische Universitat Graz from Austria,Austria,Lourdes Araujo,,3,,568,602,Abstract state machines; Computer-assisted proof; Programming language; Correctness proofs; Computer science; Correctness; Theoretical computer science; Prolog,,,,,https://dblp.uni-trier.de/db/journals/jucs/jucs3.html#Araujo97 https://doi.org/10.3217/jucs-003-05-0568,https://dblp.uni-trier.de/db/journals/jucs/jucs3.html#Araujo97,,,1678176544,,0,,3,true,cc-by-nd,gold
121-434-885-121-315,GI Jahrestagung - Workshop: Abstract State Machines,,1998,book,Informatik aktuell,1431472x,Springer Berlin Heidelberg,,Uwe Glässer; Peter H. Schmitt,The Abstract State Machine (ASM) Project (formerly known as the Evolving Algebras Project) was started by Yuri Gurevich almost exactly a decade ago as an attempt to bridge the gap between formal models of computation and practical specification methods.,,,381,382,Industrial engineering; Abstract state machines; Model of computation; Bridge (interpersonal); Computer science,,,,,https://rd.springer.com/chapter/10.1007/978-3-642-72283-7_39 https://link.springer.com/chapter/10.1007/978-3-642-72283-7_39 https://dblp.uni-trier.de/db/conf/gi/gi98.html#GlasserS98,http://dx.doi.org/10.1007/978-3-642-72283-7_39,,10.1007/978-3-642-72283-7_39,1606989955,,0,105-620-622-527-144; 191-925-997-526-005,1,false,,
122-032-762-876-288,Abstract State Machines - Model Checking Abstract State Machines and Beyond,,2000,journal article,Lecture Notes in Computer Science,03029743; 16113349,Springer Berlin Heidelberg,Germany,Marc Spielmann,"We propose a systematic investigation of the (semi-) automatic verifiability of ASMs. As a first step, we put forward two verification problems concerning the correctness of ASMs and investigate the decidability and complexity of both problems.",,,323,340,Model checking; Abstract state machines; Decidability; Temporal logic; Turing machine; Computer science; Correctness; Theoretical computer science; Abstract machine,,,,,https://rd.springer.com/chapter/10.1007/3-540-44518-8_18 https://doi.org/10.1007/3-540-44518-8_18 https://link.springer.com/chapter/10.1007/3-540-44518-8_18 https://dblp.uni-trier.de/db/conf/asm/asm2000.html#Spielmann00 https://link.springer.com/content/pdf/10.1007%2F3-540-44518-8_18.pdf,http://dx.doi.org/10.1007/3-540-44518-8_18,,10.1007/3-540-44518-8_18,204190369,,0,006-558-580-892-106; 008-638-531-729-145; 009-890-670-252-077; 012-140-779-325-685; 016-347-557-587-544; 020-579-587-866-103; 022-969-892-721-038; 031-721-740-943-683; 037-728-823-976-405; 043-578-339-348-489; 044-748-027-808-63X; 045-534-655-339-005; 060-028-923-434-466; 060-046-569-964-120; 070-770-252-124-940; 078-597-689-545-742; 083-972-922-498-894; 085-598-206-744-754; 105-620-622-527-144; 110-135-808-466-118; 116-680-276-099-039; 127-262-921-163-986; 132-339-412-442-251; 138-094-703-131-205; 156-327-484-857-934; 158-592-657-829-406; 191-925-997-526-005,10,false,,
